DimItemDWK,ItemID,ItemName,ItemDescription,SKU,ItemType,ItemCost,ItemPrice,IsCurrent,DeletedRecordFlag,DWStartDate,DWEndDate
2387,-2390,IL_NORTH RIVERSIDE,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2402,-389,AR_HARDY,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2403,-390,AR_STRONG,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2404,-2268,IL_VILLA GROVE,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2412,-2276,IL_HOFFMAN ESTATES,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2422,-2052,IL_UNIVERSITY PARK,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2424,-2054,IL_LOVES PARK MEADOW MART BD,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2425,-2055,IL_WINNEBAGO,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2426,-2056,IL_JEROME,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2498,-2138,IL_LONG GROVE,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2537,-2117,IL_FARMERSVILLE,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2571,-938,ND_REEDER,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2610,-1017,ND_HOOPLE,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2611,-1018,ND_GRENORA,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2616,-401,AR_PLAINVIEW,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2620,-940,ND_WIMBLEDON,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2626,-2299,IL_WESTCHESTER,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2671,-2279,IL_YORKVILLE,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2705,-176,AR_PINEVILLE,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2713,-2280,IL_WADSWORTH,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2714,-2281,IL_BROADVIEW,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2741,-2205,IL_CORTLAND,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2745,-2209,IL_CREST HILL,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2797,-2211,IL_MONEE,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2801,-2215,IL_CARLINVILLE,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2805,-2418,IL_VOLO,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2808,-2421,IL_PERU,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2809,-2422,IL_BUFFALO GROVE,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2837,-453,AR_GOULD,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2935,-2367,IL_CREVE COEUR,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2937,-2369,IL_DOWNERS GROVE,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2943,-2142,IL_CALUMET CITY,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2947,-2146,IL_EVANSTON,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2955,-1991,IL_EFGH,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2985,-227,AR_MADISON,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2986,-245,AR_HAMBURG,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3013,-211,AR_PEA RIDGE,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3014,-212,AR_SULPHUR SPRINGS,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3019,-1443,CA_SANTA BARBARA CO,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3020,-1444,CA_SANTA CLARA CO,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3021,-1445,CA_SANTA CRUZ CO,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3022,-1446,CA_SHASTA CO,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3023,-1447,CA_SIERRA CO,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3068,-181,AR_GRADY,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3107,-239,AR_MC RAE,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3108,-240,AR_RISON,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3116,-2345,IL_ROLLING MEADOWS,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3139,-2354,IL_SHOREWOOD,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3140,-2076,IL_HIGHLAND PARK,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3161,-205,AR_HUMPHREY,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3184,-1995,IL_EFVU,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3208,-1374,CA_DELANO,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3215,-357,AR_PATTERSON,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3216,-358,AR_BELLEVILLE,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3218,-360,AR_BROOKLAND,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3219,-361,AR_LAKE CITY,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3220,-398,AR_DES ARC,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3259,-946,ND_ANAMOOSE,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3262,-2469,IL_WHITESIDE CO,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3263,-2470,IL_PIATT CO,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3288,-1990,IL_EIQQ,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3301,-1379,CA_HURON,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3302,-1380,CA_LA MIRADA,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3303,-1381,CA_LATHROP,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3304,-1382,CA_MARINA,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3305,-1383,CA_MONTEREY,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3323,-1989,IL_EIQS,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3338,-313,AR_NORTH LITTLE ROCK,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3357,-351,AR_HUGHES,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3381,-2148,IL_FOREST VIEW,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3382,-2149,IL_LYONS,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3383,-2150,IL_RIVERSIDE,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3384,-2151,IL_STREAMWOOD,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3387,-473,AR_LOGAN CO,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3391,-477,AR_SEARCY CO,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3392,-478,AR_MONTGOMERY CO,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3396,-482,AR_ARKANSAS CO,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3423,-261,AR_BLUE MOUNTAIN,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3430,-325,AR_MONTICELLO,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3431,-326,AR_DAMASCUS,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3443,-2294,IL_RIVER FOREST,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3455,-1432,CA_PLACER CO,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3456,-1433,CA_PLUMAS CO,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3457,-1434,CA_RIVERSIDE CO,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3458,-1420,CA_LOS ANGELES CO,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3494,-502,AR_BAXTER CO,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3498,-1430,CA_NEVADA CO,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3499,-1431,CA_ORANGE CO,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3515,-354,AR_VANDERVOORT,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3539,-2341,IL_MC COOK,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3560,-535,AR_LONOKE CO,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3568,-1062,ND_LARIMORE,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3586,-2228,IL_GLEN ELLYN,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3628,-297,AR_WABBASEKA,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3629,-298,AR_WHITEHALL,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3630,-299,AR_PORTIA,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3637,-2174,IL_SAINT CHARLES,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3693,-1063,ND_HANNAFORD,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3712,-1424,CA_MENDOCINO CO,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3713,-1425,CA_MERCED CO,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3714,-1426,CA_MODOC CO,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3719,-229,AR_SHIRLEY,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3722,-2081,IL_OGDEN,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3738,-961,ND_TOWNER,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3740,-456,AR_FLIPPIN,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3741,-457,AR_BLYTHEVILLE,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3742,-458,AR_WIEDERKEHR VILLAGE,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3743,-503,AR_BENTON CO,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3745,-505,AR_LEE CO,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3748,-423,AR_SHANNON HILLS,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3766,-2049,IL_STILLMAN VALLEY,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3802,-2476,IL_GALLATIN CO,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3813,-1069,ND_STEELE CO,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3843,-231,AR_MOUNT IDA,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3844,-1398,CA_VALLEJO,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3848,-1402,CA_ALAMEDA CO,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3849,-1403,CA_ALPINE CO,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3850,-1404,CA_AMADOR CO,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3888,-1366,CA_ARVIN,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3889,-1367,CA_BENICIA,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3890,-1368,CA_CARMEL,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3891,-1369,CA_CARMEL BY THE SEA,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3892,-1370,CA_CATHEDRAL CITY,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3893,-1371,CA_COACHELLA,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3894,-1372,CA_COTATI,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3895,-1373,CA_DAVIS,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3919,-2038,IL_EFOB,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3921,-2040,IL_EIQO,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3926,-167,AR_CARAWAY,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3928,-169,AR_FOUNTAIN HILL,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3934,-171,AR_DIAMOND CITY,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3938,-363,AR_GILMORE,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3998,-2124,IL_SCHAUMBURG,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3999,-2125,IL_WILLOW SPRINGS,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4017,-215,AR_HEBER SPRINGS,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4024,-447,AR_AVOCA,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4041,-2042,IL_AQOF,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4047,-2408,IL_ADDISON,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4048,-2409,IL_DARIEN,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4055,-1409,CA_DEL NORTE CO,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4056,-1410,CA_EL DORADO CO,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4057,-1411,CA_FRESNO CO,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4063,-986,ND_DUNSEITH,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4065,-988,ND_WEST FARGO,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4066,-201,AR_BEEBE,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4067,-202,AR_COTTON PLANT,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4095,-451,AR_SHERRILL,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4096,-2232,IL_GALESBURG,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4097,-2233,IL_LAKE BLUFF,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4110,-1994,IL_EGTI,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4111,-1985,IL_EHBB,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4112,-1992,IL_EGLV,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4114,-2037,IL_EFBN,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4117,-2427,IL_BERKELEY,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4118,-2428,IL_BROOKFIELD,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4136,-1986,IL_EFGN,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4146,-509,AR_CRAIGHEAD CO,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4164,-452,AR_WHITE HALL,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4173,-382,AR_CAVE CITY,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4174,-1412,CA_GLENN CO,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4175,-1413,CA_HUMBOLDT CO,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4176,-1414,CA_IMPERIAL CO,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4177,-1415,CA_INYO CO,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4206,-246,AR_MOUNTAIN HOME,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4207,-247,AR_NORFORK,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4214,-2234,IL_MUNDELEIN,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4257,-371,AR_REDFIELD,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4293,-386,AR_GILBERT,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4305,-1996,IL_EIJT,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4306,-1997,IL_EGLJ,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4311,-178,AR_BRADLEY,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4341,-219,AR_CHEROKEE VILLAGE,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4342,-951,ND_STREETER,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4346,-421,AR_HOPE,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4385,-2406,IL_MACOMB,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4420,-269,AR_SALEM,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4421,-270,AR_PATMOS,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4424,-465,AR_JUNCTION CITY,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4436,-2192,IL_CALUMET PARK,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4437,-2193,IL_CHICAGO HEIGHTS,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4454,-2370,IL_ELK GROVE VILLAGE,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4455,-2371,IL_OAKBROOK TERRACE SQ BD,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4458,-2374,IL_WEST CITY,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4459,-2375,IL_MONTGOMERY,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4460,-2097,IL_MORRISON,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4461,-2098,IL_ROCK FALLS,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4471,-372,AR_COAL HILL,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4472,-373,AR_BLACK ROCK,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4473,-411,AR_KINGSLAND,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4474,-412,AR_OXFORD,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4476,-414,AR_DIAZ,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4477,-415,AR_LAMAR,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4478,-416,AR_FOREMAN,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4482,-2027,IL_EIKD,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4483,-2028,IL_EFVO,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4485,-2030,IL_EFWC,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4486,-2031,IL_EGLL,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4487,-2032,IL_EIJZ,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4488,-2033,IL_EGTK,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4490,-2035,IL_EGTG,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4491,-2036,IL_EHAZ,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4494,-2459,IL_RANDOLPH CO,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4496,-2461,IL_HARDIN CO,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4498,-2026,IL_EIQW,,,Sales Tax Item,,1,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
